YEAR	SITE	SITE_YR	PLOT_GL	Block	PLOT	GENO	ECOTYPE	TIME_SET	ADJ_FULL_JD	BIOMASS_AVG_Mg_ha	DLY7_PRCP_Totals	DLY7_TMAX_Avg	DLY7_TMIN_Avg	DLY7_Pen_PET	DLY14_PRCP_Totals	DLY14_TMAX_Avg	DLY14_TMIN_Avg	DLY14_Pen_PET	DLY30_PRCP_Totals	DLY30_TMAX_Avg	DLY30_TMIN_Avg	DLY30_Pen_PET	DLY60_PRCP_Totals	DLY60_TMAX_Avg	DLY60_TMIN_Avg	DLY60_Pen_PET	DLY90_PRCP_Totals	DLY90_TMAX_Avg	DLY90_TMIN_Avg	DLY90_Pen_PET	DLY120_PRCP_Totals	DLY120_TMAX_Avg	DLY120_TMIN_Avg	DLY120_Pen_PET	DLY150_PRCP_Totals	DLY150_TMAX_Avg	DLY150_TMIN_Avg	DLY150_Pen_PET	DLY180_PRCP_Totals	DLY180_TMAX_Avg	DLY180_TMIN_Avg	DLY180_Pen_PET	DLY210_PRCP_Totals	DLY210_TMAX_Avg	DLY210_TMIN_Avg	DLY210_Pen_PET	DLY240_PRCP_Totals	DLY240_TMAX_Avg	DLY240_TMIN_Avg	DLY240_Pen_PET	DLY270_PRCP_Totals	DLY270_TMAX_Avg	DLY270_TMIN_Avg	DLY270_Pen_PET	DLY365_PRCP_Totals	DLY365_TMAX_Avg	DLY365_TMIN_Avg	DLY365_Pen_PET
Y2019	MO	MO_19	MO.4A	MO.4	4A	Blackwell	Uplands	Harvest	MO119329	11.265	7.87	12.32857143	0.914285714	83.29480963	12.19	9.178571429	-2.707142857	62.48597783	54.86	9.37	-1.99	65.3346199	138.16	14.54	2.818333333	86.85122078	211.81	18.99555556	7.456666667	101.320278	315.19	21.375	10.12	108.6839404	382.51	23.08533333	12.00333333	118.9155895	536.69	23.63055556	12.69111111	119.4828627	699.5	23.45619048	12.62190476	117.0655356	750.05	22.88458333	11.8575	117.9287306	843.52	21.38185185	10.44851852	112.7976416	1022.57	16.82	6.39890411	94.77037521
Y2019	MO	MO_19	MO.4B	MO.4	4B	Alamo	Lowlands	Harvest	MO119329	0.57	7.87	12.32857143	0.914285714	83.29480963	12.19	9.178571429	-2.707142857	62.48597783	54.86	9.37	-1.99	65.3346199	138.16	14.54	2.818333333	86.85122078	211.81	18.99555556	7.456666667	101.320278	315.19	21.375	10.12	108.6839404	382.51	23.08533333	12.00333333	118.9155895	536.69	23.63055556	12.69111111	119.4828627	699.5	23.45619048	12.62190476	117.0655356	750.05	22.88458333	11.8575	117.9287306	843.52	21.38185185	10.44851852	112.7976416	1022.57	16.82	6.39890411	94.77037521
Y2019	MO	MO_19	MO.4C	MO.4	4C	Kanlow	Lowlands	Harvest	MO119329	8.375	7.87	12.32857143	0.914285714	83.29480963	12.19	9.178571429	-2.707142857	62.48597783	54.86	9.37	-1.99	65.3346199	138.16	14.54	2.818333333	86.85122078	211.81	18.99555556	7.456666667	101.320278	315.19	21.375	10.12	108.6839404	382.51	23.08533333	12.00333333	118.9155895	536.69	23.63055556	12.69111111	119.4828627	699.5	23.45619048	12.62190476	117.0655356	750.05	22.88458333	11.8575	117.9287306	843.52	21.38185185	10.44851852	112.7976416	1022.57	16.82	6.39890411	94.77037521
Y2019	MO	MO_19	MO.4D	MO.4	4D	Carthage	Hybrids	Harvest	MO119329	15.305	7.87	12.32857143	0.914285714	83.29480963	12.19	9.178571429	-2.707142857	62.48597783	54.86	9.37	-1.99	65.3346199	138.16	14.54	2.818333333	86.85122078	211.81	18.99555556	7.456666667	101.320278	315.19	21.375	10.12	108.6839404	382.51	23.08533333	12.00333333	118.9155895	536.69	23.63055556	12.69111111	119.4828627	699.5	23.45619048	12.62190476	117.0655356	750.05	22.88458333	11.8575	117.9287306	843.52	21.38185185	10.44851852	112.7976416	1022.57	16.82	6.39890411	94.77037521
Y2019	MO	MO_19	MO.4E	MO.4	4E	Liberty	Hybrids	Harvest	MO119329	12.695	7.87	12.32857143	0.914285714	83.29480963	12.19	9.178571429	-2.707142857	62.48597783	54.86	9.37	-1.99	65.3346199	138.16	14.54	2.818333333	86.85122078	211.81	18.99555556	7.456666667	101.320278	315.19	21.375	10.12	108.6839404	382.51	23.08533333	12.00333333	118.9155895	536.69	23.63055556	12.69111111	119.4828627	699.5	23.45619048	12.62190476	117.0655356	750.05	22.88458333	11.8575	117.9287306	843.52	21.38185185	10.44851852	112.7976416	1022.57	16.82	6.39890411	94.77037521
Y2019	MO	MO_19	MO.4F	MO.4	4F	CIR	Uplands	Harvest	MO119329	12.04	7.87	12.32857143	0.914285714	83.29480963	12.19	9.178571429	-2.707142857	62.48597783	54.86	9.37	-1.99	65.3346199	138.16	14.54	2.818333333	86.85122078	211.81	18.99555556	7.456666667	101.320278	315.19	21.375	10.12	108.6839404	382.51	23.08533333	12.00333333	118.9155895	536.69	23.63055556	12.69111111	119.4828627	699.5	23.45619048	12.62190476	117.0655356	750.05	22.88458333	11.8575	117.9287306	843.52	21.38185185	10.44851852	112.7976416	1022.57	16.82	6.39890411	94.77037521
Y2019	MO	MO_19	MO.5A	MO.5	5A	Liberty	Hybrids	Harvest	MO119329	12.95	7.87	12.32857143	0.914285714	83.29480963	12.19	9.178571429	-2.707142857	62.48597783	54.86	9.37	-1.99	65.3346199	138.16	14.54	2.818333333	86.85122078	211.81	18.99555556	7.456666667	101.320278	315.19	21.375	10.12	108.6839404	382.51	23.08533333	12.00333333	118.9155895	536.69	23.63055556	12.69111111	119.4828627	699.5	23.45619048	12.62190476	117.0655356	750.05	22.88458333	11.8575	117.9287306	843.52	21.38185185	10.44851852	112.7976416	1022.57	16.82	6.39890411	94.77037521
Y2019	MO	MO_19	MO.5B	MO.5	5B	Blackwell	Uplands	Harvest	MO119329	10.715	7.87	12.32857143	0.914285714	83.29480963	12.19	9.178571429	-2.707142857	62.48597783	54.86	9.37	-1.99	65.3346199	138.16	14.54	2.818333333	86.85122078	211.81	18.99555556	7.456666667	101.320278	315.19	21.375	10.12	108.6839404	382.51	23.08533333	12.00333333	118.9155895	536.69	23.63055556	12.69111111	119.4828627	699.5	23.45619048	12.62190476	117.0655356	750.05	22.88458333	11.8575	117.9287306	843.52	21.38185185	10.44851852	112.7976416	1022.57	16.82	6.39890411	94.77037521
Y2019	MO	MO_19	MO.5C	MO.5	5C	Alamo	Lowlands	Harvest	MO119329	1.565	7.87	12.32857143	0.914285714	83.29480963	12.19	9.178571429	-2.707142857	62.48597783	54.86	9.37	-1.99	65.3346199	138.16	14.54	2.818333333	86.85122078	211.81	18.99555556	7.456666667	101.320278	315.19	21.375	10.12	108.6839404	382.51	23.08533333	12.00333333	118.9155895	536.69	23.63055556	12.69111111	119.4828627	699.5	23.45619048	12.62190476	117.0655356	750.05	22.88458333	11.8575	117.9287306	843.52	21.38185185	10.44851852	112.7976416	1022.57	16.82	6.39890411	94.77037521
Y2019	MO	MO_19	MO.5D	MO.5	5D	Kanlow	Lowlands	Harvest	MO119329	10.425	7.87	12.32857143	0.914285714	83.29480963	12.19	9.178571429	-2.707142857	62.48597783	54.86	9.37	-1.99	65.3346199	138.16	14.54	2.818333333	86.85122078	211.81	18.99555556	7.456666667	101.320278	315.19	21.375	10.12	108.6839404	382.51	23.08533333	12.00333333	118.9155895	536.69	23.63055556	12.69111111	119.4828627	699.5	23.45619048	12.62190476	117.0655356	750.05	22.88458333	11.8575	117.9287306	843.52	21.38185185	10.44851852	112.7976416	1022.57	16.82	6.39890411	94.77037521
Y2019	MO	MO_19	MO.5E	MO.5	5E	CIR	Uplands	Harvest	MO119329	9.905	7.87	12.32857143	0.914285714	83.29480963	12.19	9.178571429	-2.707142857	62.48597783	54.86	9.37	-1.99	65.3346199	138.16	14.54	2.818333333	86.85122078	211.81	18.99555556	7.456666667	101.320278	315.19	21.375	10.12	108.6839404	382.51	23.08533333	12.00333333	118.9155895	536.69	23.63055556	12.69111111	119.4828627	699.5	23.45619048	12.62190476	117.0655356	750.05	22.88458333	11.8575	117.9287306	843.52	21.38185185	10.44851852	112.7976416	1022.57	16.82	6.39890411	94.77037521
Y2019	MO	MO_19	MO.5F	MO.5	5F	Carthage	Hybrids	Harvest	MO119329	12.33	7.87	12.32857143	0.914285714	83.29480963	12.19	9.178571429	-2.707142857	62.48597783	54.86	9.37	-1.99	65.3346199	138.16	14.54	2.818333333	86.85122078	211.81	18.99555556	7.456666667	101.320278	315.19	21.375	10.12	108.6839404	382.51	23.08533333	12.00333333	118.9155895	536.69	23.63055556	12.69111111	119.4828627	699.5	23.45619048	12.62190476	117.0655356	750.05	22.88458333	11.8575	117.9287306	843.52	21.38185185	10.44851852	112.7976416	1022.57	16.82	6.39890411	94.77037521
Y2019	TX	TX_19	TX.1A	TX.1	1A	Kanlow	Lowlands	Harvest	TX119329	10.29027596	0	24.34857143	9.840714286	138.8145578	4.55	20.5865	4.967785714	123.6968731	22.65	20.08796552	5.125310345	117.3769923	85.25	24.96171186	10.70823729	154.2482908	101.75	28.80461798	14.85838202	170.6098359	111.25	30.8487479	17.28206723	183.8660822	148.25	31.43571141	18.34111409	189.8673171	302.55	31.51592737	18.75534078	185.5487647	530.9	31.00651196	18.73983732	178.8501099	695.1	30.16151046	17.9926569	173.9922786	719.65	28.962829	16.94532714	168.3845947	979	25.54371429	13.95998077	146.1811047
Y2019	TX	TX_19	TX.1B	TX.1	1B	CIR	Uplands	Harvest	TX119329	4.802882893	0	24.34857143	9.840714286	138.8145578	4.55	20.5865	4.967785714	123.6968731	22.65	20.08796552	5.125310345	117.3769923	85.25	24.96171186	10.70823729	154.2482908	101.75	28.80461798	14.85838202	170.6098359	111.25	30.8487479	17.28206723	183.8660822	148.25	31.43571141	18.34111409	189.8673171	302.55	31.51592737	18.75534078	185.5487647	530.9	31.00651196	18.73983732	178.8501099	695.1	30.16151046	17.9926569	173.9922786	719.65	28.962829	16.94532714	168.3845947	979	25.54371429	13.95998077	146.1811047
Y2019	TX	TX_19	TX.1C	TX.1	1C	Liberty	Hybrids	Harvest	TX119329	5.328026675	0	24.34857143	9.840714286	138.8145578	4.55	20.5865	4.967785714	123.6968731	22.65	20.08796552	5.125310345	117.3769923	85.25	24.96171186	10.70823729	154.2482908	101.75	28.80461798	14.85838202	170.6098359	111.25	30.8487479	17.28206723	183.8660822	148.25	31.43571141	18.34111409	189.8673171	302.55	31.51592737	18.75534078	185.5487647	530.9	31.00651196	18.73983732	178.8501099	695.1	30.16151046	17.9926569	173.9922786	719.65	28.962829	16.94532714	168.3845947	979	25.54371429	13.95998077	146.1811047
Y2019	TX	TX_19	TX.1D	TX.1	1D	Carthage	Hybrids	Harvest	TX119329	6.588367209	0	24.34857143	9.840714286	138.8145578	4.55	20.5865	4.967785714	123.6968731	22.65	20.08796552	5.125310345	117.3769923	85.25	24.96171186	10.70823729	154.2482908	101.75	28.80461798	14.85838202	170.6098359	111.25	30.8487479	17.28206723	183.8660822	148.25	31.43571141	18.34111409	189.8673171	302.55	31.51592737	18.75534078	185.5487647	530.9	31.00651196	18.73983732	178.8501099	695.1	30.16151046	17.9926569	173.9922786	719.65	28.962829	16.94532714	168.3845947	979	25.54371429	13.95998077	146.1811047
Y2019	TX	TX_19	TX.1E	TX.1	1E	Alamo	Lowlands	Harvest	TX119329	9.08670807	0	24.34857143	9.840714286	138.8145578	4.55	20.5865	4.967785714	123.6968731	22.65	20.08796552	5.125310345	117.3769923	85.25	24.96171186	10.70823729	154.2482908	101.75	28.80461798	14.85838202	170.6098359	111.25	30.8487479	17.28206723	183.8660822	148.25	31.43571141	18.34111409	189.8673171	302.55	31.51592737	18.75534078	185.5487647	530.9	31.00651196	18.73983732	178.8501099	695.1	30.16151046	17.9926569	173.9922786	719.65	28.962829	16.94532714	168.3845947	979	25.54371429	13.95998077	146.1811047
Y2019	TX	TX_19	TX.1F	TX.1	1F	Blackwell	Uplands	Harvest	TX119329	6.965384534	0	24.34857143	9.840714286	138.8145578	4.55	20.5865	4.967785714	123.6968731	22.65	20.08796552	5.125310345	117.3769923	85.25	24.96171186	10.70823729	154.2482908	101.75	28.80461798	14.85838202	170.6098359	111.25	30.8487479	17.28206723	183.8660822	148.25	31.43571141	18.34111409	189.8673171	302.55	31.51592737	18.75534078	185.5487647	530.9	31.00651196	18.73983732	178.8501099	695.1	30.16151046	17.9926569	173.9922786	719.65	28.962829	16.94532714	168.3845947	979	25.54371429	13.95998077	146.1811047
Y2019	TX	TX_19	TX.2A	TX.2	2A	Blackwell	Uplands	Harvest	TX119329	8.236853861	0	24.34857143	9.840714286	138.8145578	4.55	20.5865	4.967785714	123.6968731	22.65	20.08796552	5.125310345	117.3769923	85.25	24.96171186	10.70823729	154.2482908	101.75	28.80461798	14.85838202	170.6098359	111.25	30.8487479	17.28206723	183.8660822	148.25	31.43571141	18.34111409	189.8673171	302.55	31.51592737	18.75534078	185.5487647	530.9	31.00651196	18.73983732	178.8501099	695.1	30.16151046	17.9926569	173.9922786	719.65	28.962829	16.94532714	168.3845947	979	25.54371429	13.95998077	146.1811047
Y2019	TX	TX_19	TX.2B	TX.2	2B	Carthage	Hybrids	Harvest	TX119329	7.96377841	0	24.34857143	9.840714286	138.8145578	4.55	20.5865	4.967785714	123.6968731	22.65	20.08796552	5.125310345	117.3769923	85.25	24.96171186	10.70823729	154.2482908	101.75	28.80461798	14.85838202	170.6098359	111.25	30.8487479	17.28206723	183.8660822	148.25	31.43571141	18.34111409	189.8673171	302.55	31.51592737	18.75534078	185.5487647	530.9	31.00651196	18.73983732	178.8501099	695.1	30.16151046	17.9926569	173.9922786	719.65	28.962829	16.94532714	168.3845947	979	25.54371429	13.95998077	146.1811047
Y2019	TX	TX_19	TX.2C	TX.2	2C	Kanlow	Lowlands	Harvest	TX119329	12.31038865	0	24.34857143	9.840714286	138.8145578	4.55	20.5865	4.967785714	123.6968731	22.65	20.08796552	5.125310345	117.3769923	85.25	24.96171186	10.70823729	154.2482908	101.75	28.80461798	14.85838202	170.6098359	111.25	30.8487479	17.28206723	183.8660822	148.25	31.43571141	18.34111409	189.8673171	302.55	31.51592737	18.75534078	185.5487647	530.9	31.00651196	18.73983732	178.8501099	695.1	30.16151046	17.9926569	173.9922786	719.65	28.962829	16.94532714	168.3845947	979	25.54371429	13.95998077	146.1811047
Y2019	TX	TX_19	TX.2D	TX.2	2D	Alamo	Lowlands	Harvest	TX119329	9.163389623	0	24.34857143	9.840714286	138.8145578	4.55	20.5865	4.967785714	123.6968731	22.65	20.08796552	5.125310345	117.3769923	85.25	24.96171186	10.70823729	154.2482908	101.75	28.80461798	14.85838202	170.6098359	111.25	30.8487479	17.28206723	183.8660822	148.25	31.43571141	18.34111409	189.8673171	302.55	31.51592737	18.75534078	185.5487647	530.9	31.00651196	18.73983732	178.8501099	695.1	30.16151046	17.9926569	173.9922786	719.65	28.962829	16.94532714	168.3845947	979	25.54371429	13.95998077	146.1811047
Y2019	TX	TX_19	TX.2E	TX.2	2E	Liberty	Hybrids	Harvest	TX119329	8.514281052	0	24.34857143	9.840714286	138.8145578	4.55	20.5865	4.967785714	123.6968731	22.65	20.08796552	5.125310345	117.3769923	85.25	24.96171186	10.70823729	154.2482908	101.75	28.80461798	14.85838202	170.6098359	111.25	30.8487479	17.28206723	183.8660822	148.25	31.43571141	18.34111409	189.8673171	302.55	31.51592737	18.75534078	185.5487647	530.9	31.00651196	18.73983732	178.8501099	695.1	30.16151046	17.9926569	173.9922786	719.65	28.962829	16.94532714	168.3845947	979	25.54371429	13.95998077	146.1811047
Y2019	TX	TX_19	TX.2F	TX.2	2F	CIR	Uplands	Harvest	TX119329	5.817465373	0	24.34857143	9.840714286	138.8145578	4.55	20.5865	4.967785714	123.6968731	22.65	20.08796552	5.125310345	117.3769923	85.25	24.96171186	10.70823729	154.2482908	101.75	28.80461798	14.85838202	170.6098359	111.25	30.8487479	17.28206723	183.8660822	148.25	31.43571141	18.34111409	189.8673171	302.55	31.51592737	18.75534078	185.5487647	530.9	31.00651196	18.73983732	178.8501099	695.1	30.16151046	17.9926569	173.9922786	719.65	28.962829	16.94532714	168.3845947	979	25.54371429	13.95998077	146.1811047
Y2019	TX	TX_19	TX.3A	TX.3	3A	Carthage	Hybrids	Harvest	TX119329	10.37186907	0	24.34857143	9.840714286	138.8145578	4.55	20.5865	4.967785714	123.6968731	22.65	20.08796552	5.125310345	117.3769923	85.25	24.96171186	10.70823729	154.2482908	101.75	28.80461798	14.85838202	170.6098359	111.25	30.8487479	17.28206723	183.8660822	148.25	31.43571141	18.34111409	189.8673171	302.55	31.51592737	18.75534078	185.5487647	530.9	31.00651196	18.73983732	178.8501099	695.1	30.16151046	17.9926569	173.9922786	719.65	28.962829	16.94532714	168.3845947	979	25.54371429	13.95998077	146.1811047
Y2019	TX	TX_19	TX.3B	TX.3	3B	Liberty	Hybrids	Harvest	TX119329	6.964938292	0	24.34857143	9.840714286	138.8145578	4.55	20.5865	4.967785714	123.6968731	22.65	20.08796552	5.125310345	117.3769923	85.25	24.96171186	10.70823729	154.2482908	101.75	28.80461798	14.85838202	170.6098359	111.25	30.8487479	17.28206723	183.8660822	148.25	31.43571141	18.34111409	189.8673171	302.55	31.51592737	18.75534078	185.5487647	530.9	31.00651196	18.73983732	178.8501099	695.1	30.16151046	17.9926569	173.9922786	719.65	28.962829	16.94532714	168.3845947	979	25.54371429	13.95998077	146.1811047
Y2019	TX	TX_19	TX.3C	TX.3	3C	Blackwell	Uplands	Harvest	TX119329	6.746263829	0	24.34857143	9.840714286	138.8145578	4.55	20.5865	4.967785714	123.6968731	22.65	20.08796552	5.125310345	117.3769923	85.25	24.96171186	10.70823729	154.2482908	101.75	28.80461798	14.85838202	170.6098359	111.25	30.8487479	17.28206723	183.8660822	148.25	31.43571141	18.34111409	189.8673171	302.55	31.51592737	18.75534078	185.5487647	530.9	31.00651196	18.73983732	178.8501099	695.1	30.16151046	17.9926569	173.9922786	719.65	28.962829	16.94532714	168.3845947	979	25.54371429	13.95998077	146.1811047
Y2019	TX	TX_19	TX.3D	TX.3	3D	Kanlow	Lowlands	Harvest	TX119329	10.45924913	0	24.34857143	9.840714286	138.8145578	4.55	20.5865	4.967785714	123.6968731	22.65	20.08796552	5.125310345	117.3769923	85.25	24.96171186	10.70823729	154.2482908	101.75	28.80461798	14.85838202	170.6098359	111.25	30.8487479	17.28206723	183.8660822	148.25	31.43571141	18.34111409	189.8673171	302.55	31.51592737	18.75534078	185.5487647	530.9	31.00651196	18.73983732	178.8501099	695.1	30.16151046	17.9926569	173.9922786	719.65	28.962829	16.94532714	168.3845947	979	25.54371429	13.95998077	146.1811047
Y2019	TX	TX_19	TX.3E	TX.3	3E	CIR	Uplands	Harvest	TX119329	6.62940743	0	24.34857143	9.840714286	138.8145578	4.55	20.5865	4.967785714	123.6968731	22.65	20.08796552	5.125310345	117.3769923	85.25	24.96171186	10.70823729	154.2482908	101.75	28.80461798	14.85838202	170.6098359	111.25	30.8487479	17.28206723	183.8660822	148.25	31.43571141	18.34111409	189.8673171	302.55	31.51592737	18.75534078	185.5487647	530.9	31.00651196	18.73983732	178.8501099	695.1	30.16151046	17.9926569	173.9922786	719.65	28.962829	16.94532714	168.3845947	979	25.54371429	13.95998077	146.1811047
Y2019	TX	TX_19	TX.3F	TX.3	3F	Alamo	Lowlands	Harvest	TX119329	12.04082394	0	24.34857143	9.840714286	138.8145578	4.55	20.5865	4.967785714	123.6968731	22.65	20.08796552	5.125310345	117.3769923	85.25	24.96171186	10.70823729	154.2482908	101.75	28.80461798	14.85838202	170.6098359	111.25	30.8487479	17.28206723	183.8660822	148.25	31.43571141	18.34111409	189.8673171	302.55	31.51592737	18.75534078	185.5487647	530.9	31.00651196	18.73983732	178.8501099	695.1	30.16151046	17.9926569	173.9922786	719.65	28.962829	16.94532714	168.3845947	979	25.54371429	13.95998077	146.1811047
Y2019	TX	TX_19	TX.4A	TX.4	4A	Alamo	Lowlands	Harvest	TX119329	14.87541349	0	24.34857143	9.840714286	138.8145578	4.55	20.5865	4.967785714	123.6968731	22.65	20.08796552	5.125310345	117.3769923	85.25	24.96171186	10.70823729	154.2482908	101.75	28.80461798	14.85838202	170.6098359	111.25	30.8487479	17.28206723	183.8660822	148.25	31.43571141	18.34111409	189.8673171	302.55	31.51592737	18.75534078	185.5487647	530.9	31.00651196	18.73983732	178.8501099	695.1	30.16151046	17.9926569	173.9922786	719.65	28.962829	16.94532714	168.3845947	979	25.54371429	13.95998077	146.1811047
Y2019	TX	TX_19	TX.4B	TX.4	4B	Blackwell	Uplands	Harvest	TX119329	8.429966419	0	24.34857143	9.840714286	138.8145578	4.55	20.5865	4.967785714	123.6968731	22.65	20.08796552	5.125310345	117.3769923	85.25	24.96171186	10.70823729	154.2482908	101.75	28.80461798	14.85838202	170.6098359	111.25	30.8487479	17.28206723	183.8660822	148.25	31.43571141	18.34111409	189.8673171	302.55	31.51592737	18.75534078	185.5487647	530.9	31.00651196	18.73983732	178.8501099	695.1	30.16151046	17.9926569	173.9922786	719.65	28.962829	16.94532714	168.3845947	979	25.54371429	13.95998077	146.1811047
Y2019	TX	TX_19	TX.4C	TX.4	4C	CIR	Uplands	Harvest	TX119329	5.159284404	0	24.34857143	9.840714286	138.8145578	4.55	20.5865	4.967785714	123.6968731	22.65	20.08796552	5.125310345	117.3769923	85.25	24.96171186	10.70823729	154.2482908	101.75	28.80461798	14.85838202	170.6098359	111.25	30.8487479	17.28206723	183.8660822	148.25	31.43571141	18.34111409	189.8673171	302.55	31.51592737	18.75534078	185.5487647	530.9	31.00651196	18.73983732	178.8501099	695.1	30.16151046	17.9926569	173.9922786	719.65	28.962829	16.94532714	168.3845947	979	25.54371429	13.95998077	146.1811047
Y2019	TX	TX_19	TX.4D	TX.4	4D	Liberty	Hybrids	Harvest	TX119329	9.550122938	0	24.34857143	9.840714286	138.8145578	4.55	20.5865	4.967785714	123.6968731	22.65	20.08796552	5.125310345	117.3769923	85.25	24.96171186	10.70823729	154.2482908	101.75	28.80461798	14.85838202	170.6098359	111.25	30.8487479	17.28206723	183.8660822	148.25	31.43571141	18.34111409	189.8673171	302.55	31.51592737	18.75534078	185.5487647	530.9	31.00651196	18.73983732	178.8501099	695.1	30.16151046	17.9926569	173.9922786	719.65	28.962829	16.94532714	168.3845947	979	25.54371429	13.95998077	146.1811047
Y2019	TX	TX_19	TX.4E	TX.4	4E	Carthage	Hybrids	Harvest	TX119329	7.5432728	0	24.34857143	9.840714286	138.8145578	4.55	20.5865	4.967785714	123.6968731	22.65	20.08796552	5.125310345	117.3769923	85.25	24.96171186	10.70823729	154.2482908	101.75	28.80461798	14.85838202	170.6098359	111.25	30.8487479	17.28206723	183.8660822	148.25	31.43571141	18.34111409	189.8673171	302.55	31.51592737	18.75534078	185.5487647	530.9	31.00651196	18.73983732	178.8501099	695.1	30.16151046	17.9926569	173.9922786	719.65	28.962829	16.94532714	168.3845947	979	25.54371429	13.95998077	146.1811047
Y2019	TX	TX_19	TX.4F	TX.4	4F	Kanlow	Lowlands	Harvest	TX119329	12.56122947	0	24.34857143	9.840714286	138.8145578	4.55	20.5865	4.967785714	123.6968731	22.65	20.08796552	5.125310345	117.3769923	85.25	24.96171186	10.70823729	154.2482908	101.75	28.80461798	14.85838202	170.6098359	111.25	30.8487479	17.28206723	183.8660822	148.25	31.43571141	18.34111409	189.8673171	302.55	31.51592737	18.75534078	185.5487647	530.9	31.00651196	18.73983732	178.8501099	695.1	30.16151046	17.9926569	173.9922786	719.65	28.962829	16.94532714	168.3845947	979	25.54371429	13.95998077	146.1811047
Y2019	TX	TX_19	TX.5A	TX.5	5A	Liberty	Hybrids	Harvest	TX119329	8.582677842	0	24.34857143	9.840714286	138.8145578	4.55	20.5865	4.967785714	123.6968731	22.65	20.08796552	5.125310345	117.3769923	85.25	24.96171186	10.70823729	154.2482908	101.75	28.80461798	14.85838202	170.6098359	111.25	30.8487479	17.28206723	183.8660822	148.25	31.43571141	18.34111409	189.8673171	302.55	31.51592737	18.75534078	185.5487647	530.9	31.00651196	18.73983732	178.8501099	695.1	30.16151046	17.9926569	173.9922786	719.65	28.962829	16.94532714	168.3845947	979	25.54371429	13.95998077	146.1811047
Y2019	TX	TX_19	TX.5B	TX.5	5B	Alamo	Lowlands	Harvest	TX119329	10.63899654	0	24.34857143	9.840714286	138.8145578	4.55	20.5865	4.967785714	123.6968731	22.65	20.08796552	5.125310345	117.3769923	85.25	24.96171186	10.70823729	154.2482908	101.75	28.80461798	14.85838202	170.6098359	111.25	30.8487479	17.28206723	183.8660822	148.25	31.43571141	18.34111409	189.8673171	302.55	31.51592737	18.75534078	185.5487647	530.9	31.00651196	18.73983732	178.8501099	695.1	30.16151046	17.9926569	173.9922786	719.65	28.962829	16.94532714	168.3845947	979	25.54371429	13.95998077	146.1811047
