Plot,Transect,Sampling Date,SPP6,Number,MeanWeight,TotWeight
PFCA 2,5,2019-10-17,CORLAN,6,1.3795757576666672,8.277454546000003
PFCA 2,5,2019-10-17,SCHSCO,6,1.2507505000476191,7.504503000285714
PFCA 2,5,2019-10-17,BOLAST,1,0.2682630952380952,0.2682630952380952
PFCA 2,5,2019-10-17,PENDIG,27,0.26892472222222236,7.260967500000004
PFCA 2,5,2019-10-17,KUMSPP,2,1.6195276362083333,3.2390552724166666
PFCA 2,5,2019-10-17,SETSPP,12,1.3855,16.625999999999998
PFCA 2,5,2019-10-17,RUDHIR,1,0.4013691482916667,0.4013691482916667
PFCA 2,5,2019-10-17,PYCTEN,5,0.07830793650793652,0.39153968253968263
PFCA 2,5,2019-10-17,PLAVIR,3,0.3989142857142857,1.196742857142857
PFCA 2,5,2019-10-17,RATPIN,2,0.8603238096666666,1.720647619333333
PFCA 2,5,2019-10-17,CONCAN,1,0.05584311111111111,0.05584311111111111
PFCA 2,5,2019-10-17,MONFIS,2,0.3551962352499999,0.7103924704999998
PFCA 2,10,2019-10-17,SORNUT,103,1.9083801666666669,196.56315716666668
PFCA 2,10,2019-10-17,PENDIG,17,0.26892472222222236,4.57172027777778
PFCA 2,10,2019-10-17,DIGISC,98,0.7629692333333333,74.77098486666667
PFCA 2,10,2019-10-17,SCHSCO,7,1.2507505000476191,8.755253500333334
PFCA 2,10,2019-10-17,ERYYUC,1,3.903582083333333,3.903582083333333
PFCA 2,10,2019-10-17,LESCUN,21,1.676333333333333,35.202999999999996
PFCA 2,10,2019-10-17,MONFIS,5,0.3551962352499999,1.7759811762499993
PFCA 2,10,2019-10-17,SETSPP,30,1.3855,41.565
PFCA 2,10,2019-10-17,BIDARI,2,2.101,4.202
PFCA 2,10,2019-10-17,RATPIN,4,0.8603238096666666,3.441295238666666
PFCA 2,10,2019-10-17,SOLALT,1,0.08345833333333333,0.08345833333333333
PFCA 2,10,2019-10-17,EUPSPP,18,0.6856395833333334,12.341512500000002
PFCA 2,10,2019-10-17,CYPECH,1,0.379847619047619,0.379847619047619
PFCA 2,10,2019-10-17,PYCTEN,1,0.07830793650793652,0.07830793650793652
PFCA 2,10,2019-10-17,RUDHIR,1,0.4013691482916667,0.4013691482916667
PFCA 2,10,2019-10-17,ACAVIR,5,0.6113333333333333,3.0566666666666666
PFCA 3,7,2019-10-17,ERYYUC,7,3.903582083333333,27.32507458333333
PFCA 3,7,2019-10-17,ANDGER,5,2.256351194444445,11.281755972222225
PFCA 3,7,2019-10-17,SORNUT,6,1.9083801666666669,11.450281
PFCA 3,7,2019-10-17,RUDSUB,6,0.9408,5.6448
PFCA 3,7,2019-10-17,PENDIG,33,0.26892472222222236,8.874515833333337
PFCA 3,7,2019-10-17,CARFES,3,0.8268,2.4804
PFCA 3,7,2019-10-17,SOLALT,1,0.08345833333333333,0.08345833333333333
PFCA 3,8,2019-10-17,PYCTEN,1,0.07830793650793652,0.07830793650793652
PFCA 3,8,2019-10-17,LESVIR,4,1.914,7.656
PFCA 3,8,2019-10-17,ERYYUC,6,3.903582083333333,23.421492499999996
PFCA 3,8,2019-10-17,LESCAP,3,2.77058860575,8.31176581725
PFCA 3,8,2019-10-17,SORNUT,5,1.9083801666666669,9.541900833333335
PFCA 3,8,2019-10-17,AGRHYE,3,0.04116984126984127,0.12350952380952382
PFCA 3,8,2019-10-17,LESCUN,11,1.676333333333333,18.439666666666664
PFCA 3,8,2019-10-17,OENFIL,1,8.946900000000001,8.946900000000001
PFCA 3,8,2019-10-17,DESSPP,1,4.89925,4.89925
PFCA 3,8,2019-10-17,SCHSCO,34,1.2507505000476191,42.52551700161905
TP,3,2019-11-02,SORNUT,16,1.9083801666666669,30.53408266666667
TP,3,2019-11-02,BARVUL,97,0.6333466666666666,61.43462666666666
TP,3,2019-11-02,DESSPP,16,4.89925,78.388
TP,3,2019-11-02,OENBIE,3,0.385047878375,1.155143635125
TP,3,2019-11-02,HELMOL,12,4.022819047666667,48.273828572000006
TP,3,2019-11-02,ANDGER,90,2.256351194444445,203.07160750000006
TP,3,2019-11-02,SETPAR,1,1.582214433333333,1.582214433333333
TP,3,2019-11-02,ACHMIL,1,0.2219908636428572,0.2219908636428572
TP,3,2019-11-02,SOLALT,185,0.08345833333333333,15.439791666666666
TP,3,2019-11-02,FESPAR,3,1.0607,3.1821
TP,3,2019-11-02,PYCTEN,321,0.07830793650793652,25.13684761904762
TP,3,2019-11-02,EUPSPP,1,0.6856395833333334,0.6856395833333334
TP,3,2019-11-02,EUTGYM,1,0.0862,0.0862
TP,6,2019-11-02,ERYYUC,21,3.903582083333333,81.97522374999998
TP,6,2019-11-02,SCHSCO,52,1.2507505000476191,65.03902600247619
TP,6,2019-11-02,SETPAR,2,1.582214433333333,3.164428866666666
TP,6,2019-11-02,LINSUL,5,0.3366666666666666,1.6833333333333331
TP,6,2019-11-02,HELMOL,3,4.022819047666667,12.068457143000002
TP,6,2019-11-02,SORNUT,9,1.9083801666666669,17.175421500000002
TP,6,2019-11-02,VERSPP,1,1.0889,1.0889
TP,6,2019-11-02,SOLALT,7,0.08345833333333333,0.5842083333333333
TP,6,2019-11-02,SOLALT,2,0.08345833333333333,0.16691666666666666
TP,6,2019-11-02,SYMSPP,2,2.4399198451156465,4.879839690231293
TP,6,2019-11-02,ANDGER,8,2.256351194444445,18.05080955555556
TP,6,2019-11-02,ACAVIR,1,0.6113333333333333,0.6113333333333333
TP,6,2019-11-02,ACHMIL,1,0.2219908636428572,0.2219908636428572
TP,6,2019-11-02,OENBIE,1,0.385047878375,0.385047878375
TP,6,2019-11-02,PYCTEN,64,0.07830793650793652,5.011707936507937
TP,9,2019-11-02,SORNUT,7,1.9083801666666669,13.358661166666668
TP,9,2019-11-02,SOLALT,111,0.08345833333333333,9.263874999999999
TP,9,2019-11-02,ERYYUC,4,3.903582083333333,15.614328333333331
TP,9,2019-11-02,ANDGER,2,2.256351194444445,4.51270238888889
TP,9,2019-11-02,SCHSCO,34,1.2507505000476191,42.52551700161905
TP,9,2019-11-02,PYCTEN,89,0.07830793650793652,6.96940634920635
TP,9,2019-11-02,CHAFAS,6,7.381539394,44.289236364
TP,9,2019-11-02,MONFIS,2,0.3551962352499999,0.7103924704999998
TP,9,2019-11-02,ACHMIL,2,0.2219908636428572,0.4439817272857144
TP,9,2019-11-02,VERSPP,7,1.0889,7.6223
TP,9,2019-11-02,OENBIE,23,0.385047878375,8.856101202625
TP,9,2019-11-02,CROSAG,3,6.440666666666667,19.322000000000003
PFCA 1,8,2019-11-02,ACHMIL,1,0.2219908636428572,0.2219908636428572
PFCA 1,8,2019-11-02,ERASPE,1,0.07540000000000001,0.07540000000000001
PFCA 1,8,2019-11-02,SETSPP,20,1.3855,27.71
PFCA 1,8,2019-11-02,OENBIE,1,0.385047878375,0.385047878375
PFCA 1,8,2019-11-02,CYPECH,11,0.379847619047619,4.178323809523809
PFCA 1,8,2019-11-02,LESCAP,1,2.77058860575,2.77058860575
PFCA 1,8,2019-11-02,SYMSPP,20,2.4399198451156465,48.79839690231293
PFCA 1,8,2019-11-02,DIGISC,97,0.7629692333333333,74.00801563333333
PFCA 1,8,2019-11-02,MYOVER,2,0.3651714285714286,0.7303428571428572
PFCA 1,8,2019-11-02,PYCPIL,1,0.12000000000000001,0.12000000000000001
PFCA 1,8,2019-11-02,LESCUN,3,1.676333333333333,5.028999999999999
PFCA 1,8,2019-11-02,CORTRI,1,2.5625999999999998,2.5625999999999998
PFCA 1,8,2019-11-02,SCHSCO,1,1.2507505000476191,1.2507505000476191
PFCA 1,8,2019-11-02,AMATUB,1,0.2294,0.2294
PFCA 1,8,2019-11-02,RUDHIR,5,0.4013691482916667,2.0068457414583336
PFCA 1,8,2019-11-02,SORNUT,1,1.9083801666666669,1.9083801666666669
PFCA 1,8,2019-11-02,AMBART,1,3.30768,3.30768
PFCA 1,8,2019-11-02,KUMSPP,1,1.6195276362083333,1.6195276362083333
PFCA 1,8,2019-11-02,EUPSPP,2059,0.6856395833333334,1411.7319020833336
PFCA 1,8,2019-11-02,SOLALT,260,0.08345833333333333,21.699166666666667
PFCA 1,7,2019-11-02,SOLALT,288,0.08345833333333333,24.035999999999998
PFCA 1,7,2019-11-02,SYMSPP,2,2.4399198451156465,4.879839690231293
PFCA 1,7,2019-11-02,DIGISC,114,0.7629692333333333,86.9784926
PFCA 1,7,2019-11-02,PENDIG,3,0.26892472222222236,0.806774166666667
PFCA 1,7,2019-11-02,VERHAS,2,0.23479999999999998,0.46959999999999996
PFCA 1,7,2019-11-02,EUPSPP,816,0.6856395833333334,559.4819000000001
PFCA 1,7,2019-11-02,AMBART,2,3.30768,6.61536
PFCA 1,7,2019-11-02,ACHMIL,29,0.2219908636428572,6.437735045642858
PFCA 1,7,2019-11-02,OENBIE,2,0.385047878375,0.77009575675
PFCA 1,7,2019-11-02,BIDARI,21,2.101,44.121
PFCA 1,7,2019-11-02,RATPIN,14,0.8603238096666666,12.044533335333332
PFCA 1,7,2019-11-02,PYCPIL,2,0.12000000000000001,0.24000000000000002
PFCA 1,7,2019-11-02,SETSPP,15,1.3855,20.7825
PFCA 1,7,2019-11-02,FESPAR,1,1.0607,1.0607
PFCA 1,7,2019-11-02,RUDHIR,13,0.4013691482916667,5.217798927791667
PFCA 1,7,2019-11-02,CORTRI,5,2.5625999999999998,12.812999999999999
PFCA 1,7,2019-11-02,SORNUT,3,1.9083801666666669,5.7251405
TP,2,2019-12-01,PYCTEN,254,0.07830793650793652,19.890215873015876
TP,2,2019-12-01,SORNUT,2,1.9083801666666669,3.8167603333333338
TP,2,2019-12-01,VERSPP,1,1.0889,1.0889
TP,2,2019-12-01,HELMOL,11,4.022819047666667,44.25100952433334
TP,2,2019-12-01,POAPRA,2,0.2459279172857143,0.4918558345714286
TP,2,2019-12-01,SCHSCO,2,1.2507505000476191,2.5015010000952382
PFCA 2,8,2019-11-02,FESPAR,1,1.0607,1.0607
PFCA 2,8,2019-11-02,ERYYUC,1,3.903582083333333,3.903582083333333
PFCA 2,8,2019-11-02,PENDIG,8,0.26892472222222236,2.151397777777779
PFCA 2,8,2019-11-02,SOLALT,7,0.08345833333333333,0.5842083333333333
PFCA 2,8,2019-11-02,ELESPP1,1,,
PFCA 2,8,2019-11-02,RUDSUB,125,0.9408,117.6
PFCA 2,8,2019-11-02,LESVIR,1,1.914,1.914
PFCA 2,8,2019-11-02,SETSPP,6,1.3855,8.312999999999999
PFCA 2,8,2019-11-02,MELSPP,1,2.322282,2.322282
PFCA 2,8,2019-11-02,SOLRIG,2,0.8011549681904762,1.6023099363809523
PFCA 2,8,2019-11-02,SORNUT,215,1.9083801666666669,410.3017358333334
PFCA 2,8,2019-11-02,EUPSPP,2,0.6856395833333334,1.3712791666666668
PFCA 2,8,2019-11-02,PYCTEN,41,0.07830793650793652,3.2106253968253973
PFCA 2,8,2019-11-02,PYCPIL,7,0.12000000000000001,0.8400000000000001
PFCA 2,4,2019-11-02,PYCTEN,29,0.07830793650793652,2.270930158730159
PFCA 2,4,2019-11-02,SOLALT,5,0.08345833333333333,0.4172916666666666
PFCA 2,4,2019-11-02,EUPSPP,5,0.6856395833333334,3.428197916666667
PFCA 2,4,2019-11-02,PENDIG,114,0.26892472222222236,30.65741833333335
PFCA 2,4,2019-11-02,SPHOBT,1,0.3955190476190476,0.3955190476190476
PFCA 2,4,2019-11-02,KUMSPP,1,1.6195276362083333,1.6195276362083333
PFCA 2,4,2019-11-02,CORTRI,1,2.5625999999999998,2.5625999999999998
PFCA 2,4,2019-11-02,ERASPE,38,0.07540000000000001,2.8652
PFCA 2,4,2019-11-02,MONFIS,18,0.3551962352499999,6.393532234499998
PFCA 2,4,2019-11-02,RUDHIR,1,0.4013691482916667,0.4013691482916667
PFCA 2,4,2019-11-02,BOLAST,9,0.2682630952380952,2.414367857142857
PFCA 2,4,2019-11-02,SETSPP,7,1.3855,9.6985
PFCA 2,4,2019-11-02,ANDGER,10,2.256351194444445,22.56351194444445
PFCA 2,4,2019-11-02,SCHSCO,2,1.2507505000476191,2.5015010000952382
PFCA 2,4,2019-11-02,DIGISC,33,0.7629692333333333,25.1779847
PFCA 2,4,2019-11-02,DESSPP,1,4.89925,4.89925
PFCA 2,4,2019-11-02,RATPIN,11,0.8603238096666666,9.463561906333332
PFCA 2,4,2019-11-02,SORNUT,108,1.9083801666666669,206.105058
PFCA 2,4,2019-11-02,PYCPIL,10,0.12000000000000001,1.2000000000000002
TP,7,2019-11-02,SORNUT,17,1.9083801666666669,32.44246283333334
TP,7,2019-11-02,LINSUL,11,0.3366666666666666,3.7033333333333327
TP,7,2019-11-02,OENBIE,323,0.385047878375,124.370464715125
TP,7,2019-11-02,ERYYUC,1,3.903582083333333,3.903582083333333
TP,7,2019-11-02,VERSPP,10,1.0889,10.889
TP,7,2019-11-02,RUDHIR,18,0.4013691482916667,7.224644669250001
TP,7,2019-11-02,EUPCOR,2,3.817827777777776,7.635655555555552
TP,7,2019-11-02,LESCAP,2,2.77058860575,5.5411772115
TP,7,2019-11-02,SOLALT,161,0.08345833333333333,13.436791666666666
TP,7,2019-11-02,PYCTEN,18,0.07830793650793652,1.4095428571428574
TP,7,2019-11-02,ACHMIL,1,0.2219908636428572,0.2219908636428572
TP,7,2019-11-02,SCHSCO,72,1.2507505000476191,90.05403600342858
PFCA 2,3,2019-11-02,SORNUT,42,1.9083801666666669,80.15196700000001
PFCA 2,3,2019-11-02,DIGISC,19,0.7629692333333333,14.496415433333333
PFCA 2,3,2019-11-02,EUPSPP,65,0.6856395833333334,44.56657291666667
PFCA 2,3,2019-11-02,PENDIG,191,0.26892472222222236,51.36462194444447
PFCA 2,3,2019-11-02,RUDSUB,32,0.9408,30.1056
PFCA 2,3,2019-11-02,ACAVIR,1,0.6113333333333333,0.6113333333333333
PFCA 2,3,2019-11-02,ERYYUC,10,3.903582083333333,39.035820833333325
PFCA 2,3,2019-11-02,RUDHIR,31,0.4013691482916667,12.442443597041668
PFCA 2,3,2019-11-02,MONFIS,6,0.3551962352499999,2.1311774114999995
PFCA 2,3,2019-11-02,CORLAN,1,1.3795757576666672,1.3795757576666672
PFCA 2,3,2019-11-02,SETSPP,18,1.3855,24.939
PFCA 2,3,2019-11-02,RATPIN,4,0.8603238096666666,3.441295238666666
PFCA 2,3,2019-11-02,LESCUN,17,1.676333333333333,28.49766666666666
PFCA 2,3,2019-11-02,LIAPYC,3,1.71638,5.14914
PFCA 2,3,2019-11-02,LESVIR,4,1.914,7.656
PFCA 2,3,2019-11-02,LESCAP,1,2.77058860575,2.77058860575
PFCA 2,3,2019-11-02,PLAVIR,1,0.3989142857142857,0.3989142857142857
PFCA 2,3,2019-11-02,SYMSPP,2,2.4399198451156465,4.879839690231293
PFCA 2,3,2019-11-02,PYCTEN,44,0.07830793650793652,3.445549206349207
PFCA 2,3,2019-11-02,SOLALT,103,0.08345833333333333,8.596208333333333
PFCA 1,4,2019-11-02,CORTRI,6,2.5625999999999998,15.375599999999999
PFCA 1,4,2019-11-02,AMBART,1,3.30768,3.30768
PFCA 1,4,2019-11-02,SETSPP,180,1.3855,249.39
PFCA 1,4,2019-11-02,EUPSPP,68,0.6856395833333334,46.62349166666667
PFCA 1,4,2019-11-02,KUMSPP,6,1.6195276362083333,9.717165817249999
PFCA 1,4,2019-11-02,VERHAS,2,0.23479999999999998,0.46959999999999996
PFCA 1,4,2019-11-02,CHAFAS,5,7.381539394,36.907696969999996
PFCA 1,4,2019-11-02,ERASPE,51,0.07540000000000001,3.8454000000000006
PFCA 1,4,2019-11-02,RUDHIR,17,0.4013691482916667,6.823275520958334
PFCA 1,4,2019-11-02,LESCUN,55,1.676333333333333,92.19833333333331
PFCA 1,4,2019-11-02,BIDARI,1,2.101,2.101
PFCA 1,4,2019-11-02,DESSPP,1,4.89925,4.89925
PFCA 1,4,2019-11-02,RATPIN,12,0.8603238096666666,10.323885716
PFCA 1,4,2019-11-02,DIGISC,362,0.7629692333333333,276.1948624666667
PFCA 1,4,2019-11-02,PENDIG,717,0.26892472222222236,192.81902583333343
PFCA 1,4,2019-11-02,MYOVER,1,0.3651714285714286,0.3651714285714286
PFCA 1,4,2019-11-02,ACAVIR,3,0.6113333333333333,1.8339999999999999
PFCA 1,4,2019-11-02,SOLALT,149,0.08345833333333333,12.435291666666666
PFCA 1,4,2019-11-02,SYMSPP,1,2.4399198451156465,2.4399198451156465
PFCA 1,4,2019-11-02,RUDSUB,2,0.9408,1.8816
TP,10,2019-11-02,DICLAN,4,0.2403836666666667,0.9615346666666668
TP,10,2019-11-02,ACHMIL,1,0.2219908636428572,0.2219908636428572
TP,10,2019-11-02,SETPAR,1,1.582214433333333,1.582214433333333
TP,10,2019-11-02,CONCAN,1,0.05584311111111111,0.05584311111111111
TP,10,2019-11-02,CROSAG,8,6.440666666666667,51.525333333333336
TP,10,2019-11-02,OENBIE,3,0.385047878375,1.155143635125
TP,10,2019-11-02,AGASPP,27,0.0498,1.3446
TP,10,2019-11-02,CHAFAS,1,7.381539394,7.381539394
TP,10,2019-11-02,SCHSCO,19,1.2507505000476191,23.764259500904764
TP,10,2019-11-02,ANDGER,3,2.256351194444445,6.769053583333335
TP,10,2019-11-02,PYCTEN,477,0.07830793650793652,37.35288571428572
TP,10,2019-11-02,SOLALT,80,0.08345833333333333,6.676666666666666
TP,1,2019-11-02,SCHSCO,4,1.2507505000476191,5.0030020001904765
TP,1,2019-11-02,SORNUT,30,1.9083801666666669,57.251405000000005
TP,1,2019-11-02,DESSPP,6,4.89925,29.395500000000002
TP,1,2019-11-02,VERSPP,3,1.0889,3.2667
TP,1,2019-11-02,SOLALT,17,0.08345833333333333,1.4187916666666667
TP,1,2019-11-02,BIDARI,3,2.101,6.303
TP,1,2019-11-02,ANDGER,38,2.256351194444445,85.7413453888889
TP,1,2019-11-02,SETPAR,2,1.582214433333333,3.164428866666666
TP,1,2019-11-02,ACHMIL,6,0.2219908636428572,1.3319451818571433
TP,1,2019-11-02,DICLAN,4,0.2403836666666667,0.9615346666666668
TP,1,2019-11-02,HELMOL,11,4.022819047666667,44.25100952433334
TP,1,2019-11-02,SYMSPP,2,2.4399198451156465,4.879839690231293
TP,1,2019-11-02,ACAVIR,2,0.6113333333333333,1.2226666666666666
TP,1,2019-11-02,AGRHYE,2,0.04116984126984127,0.08233968253968255
TP,1,2019-11-02,EUTGYM,8,0.0862,0.6896
TP,1,2019-11-02,CARFES,1,0.8268,0.8268
TP,1,2019-11-02,PYCTEN,365,0.07830793650793652,28.58239682539683
TP,8,2019-11-02,CHAFAS,1,7.381539394,7.381539394
TP,8,2019-11-02,SORNUT,14,1.9083801666666669,26.717322333333335
TP,8,2019-11-02,OENBIE,49,0.385047878375,18.867346040375
TP,8,2019-11-02,PYCTEN,33,0.07830793650793652,2.5841619047619053
TP,8,2019-11-02,SPHOBT,1,0.3955190476190476,0.3955190476190476
TP,8,2019-11-02,ACHMIL,1,0.2219908636428572,0.2219908636428572
TP,8,2019-11-02,HELMOL,8,4.022819047666667,32.18255238133334
TP,8,2019-11-02,CONCAN,2,0.05584311111111111,0.11168622222222221
TP,8,2019-11-02,VERSPP,3,1.0889,3.2667
TP,8,2019-11-02,SOLALT,149,0.08345833333333333,12.435291666666666
TP,8,2019-11-02,EUPSPP,1,0.6856395833333334,0.6856395833333334
TP,8,2019-11-02,SCHSCO,23,1.2507505000476191,28.76726150109524
TP,8,2019-11-02,ERYYUC,2,3.903582083333333,7.807164166666666
TP,8,2019-11-02,RUBSPP,1,2.70238,2.70238
TP,2,2019-11-02,HELMOL,13,4.022819047666667,52.29664761966667
TP,2,2019-11-02,SCHSCO,6,1.2507505000476191,7.504503000285714
TP,2,2019-11-02,CHAFAS,1,7.381539394,7.381539394
TP,2,2019-11-02,HYPPUN,1,0.0568047619047619,0.0568047619047619
TP,2,2019-11-02,SORNUT,8,1.9083801666666669,15.267041333333335
TP,2,2019-11-02,ANDGER,7,2.256351194444445,15.794458361111115
TP,2,2019-11-02,RATPIN,1,0.8603238096666666,0.8603238096666666
TP,2,2019-11-02,SOLALT,14,0.08345833333333333,1.1684166666666667
TP,2,2019-11-02,DESSPP,5,4.89925,24.496250000000003
TP,2,2019-11-02,VULOCT,1,0.40173333333333333,0.40173333333333333
TP,2,2019-11-02,EUTGYM,1,0.0862,0.0862
TP,2,2019-11-02,UNKCYPER.2,1,,
TP,2,2019-11-02,PYCTEN,557,0.07830793650793652,43.617520634920645
TP,5,2019-11-02,PYCTEN,237,0.07830793650793652,18.558980952380956
TP,5,2019-11-02,SOLALT,40,0.08345833333333333,3.338333333333333
TP,5,2019-11-02,CARFES,2,0.8268,1.6536
TP,5,2019-11-02,SORNUT,4,1.9083801666666669,7.6335206666666675
TP,5,2019-11-02,ANDGER,5,2.256351194444445,11.281755972222225
TP,5,2019-11-02,DESSPP,2,4.89925,9.7985
TP,5,2019-11-02,HELMOL,6,4.022819047666667,24.136914286000003
TP,4,2019-11-02,HELMOL,1,4.022819047666667,4.022819047666667
TP,4,2019-11-02,VERSPP,2,1.0889,2.1778
TP,4,2019-11-02,PYCTEN,26,0.07830793650793652,2.0360063492063496
TP,4,2019-11-02,FESPAR,7,1.0607,7.4249
TP,4,2019-11-02,CARBUS,1,2.4875442857142858,2.4875442857142858
TP,4,2019-11-02,RUDHIR,12,0.4013691482916667,4.8164297795
TP,4,2019-11-02,LESCAP,15,2.77058860575,41.55882908625
TP,4,2019-11-02,DICLAN,1,0.2403836666666667,0.2403836666666667
TP,4,2019-11-02,SCHSCO,18,1.2507505000476191,22.513509000857145
TP,4,2019-11-02,OENBIE,1,0.385047878375,0.385047878375
TP,4,2019-11-02,SOLALT,68,0.08345833333333333,5.675166666666667
TP,4,2019-11-02,ANDGER,70,2.256351194444445,157.94458361111114
TP,4,2019-11-02,SORNUT,68,1.9083801666666669,129.76985133333335
TP,6,2019-11-14,SCHSCO,7,1.2507505000476191,8.755253500333334
TP,6,2019-11-14,SORNUT,1,1.9083801666666669,1.9083801666666669
TP,6,2019-11-14,PYCTEN,7,0.07830793650793652,0.5481555555555556
TP,6,2019-11-14,OENBIE,1,0.385047878375,0.385047878375
TP,6,2019-11-14,SOLALT,8,0.08345833333333333,0.6676666666666666
TP,6,2019-11-14,LINSUL,2,0.3366666666666666,0.6733333333333332
TP,6,2019-11-14,CIRALT,1,4.2906,4.2906
TP,6,2019-11-14,ERYYUC,1,3.903582083333333,3.903582083333333
TP,6,2019-11-14,SYMSPP,1,2.4399198451156465,2.4399198451156465
TP,6,2019-11-14,SCIGEO,3,0.046,0.138
TP,8,2019-11-14,SORNUT,4,1.9083801666666669,7.6335206666666675
TP,8,2019-11-14,SCHSCO,1,1.2507505000476191,1.2507505000476191
TP,8,2019-11-14,PYCTEN,15,0.07830793650793652,1.174619047619048
TP,8,2019-11-14,HELMOL,1,4.022819047666667,4.022819047666667
TP,8,2019-11-14,UNKRAISIN,1,,
TP,8,2019-11-14,EUPSPP,1,0.6856395833333334,0.6856395833333334
TP,8,2019-11-14,SOLALT,2,0.08345833333333333,0.16691666666666666
TP,1,2019-11-14,HELMOL,3,4.022819047666667,12.068457143000002
TP,1,2019-11-14,DESSPP,9,4.89925,44.093250000000005
TP,1,2019-11-14,DICLAN,1,0.2403836666666667,0.2403836666666667
TP,1,2019-11-14,SORNUT,1,1.9083801666666669,1.9083801666666669
TP,1,2019-11-14,PYCTEN,41,0.07830793650793652,3.2106253968253973
TP,1,2019-11-14,GALOBT,4,2.54,10.16
TP,1,2019-11-14,SYMSPP,7,2.4399198451156465,17.079438915809526
TP,1,2019-11-14,EUTGYM,6,0.0862,0.5172
TP,1,2019-11-14,ACHMIL,3,0.2219908636428572,0.6659725909285716
TP,9,2019-11-14,CHAFAS,2,7.381539394,14.763078788
TP,9,2019-11-14,OENFIL,1,8.946900000000001,8.946900000000001
TP,9,2019-11-14,ACHMIL,3,0.2219908636428572,0.6659725909285716
TP,9,2019-11-14,SORNUT,1,1.9083801666666669,1.9083801666666669
TP,9,2019-11-14,SOLALT,7,0.08345833333333333,0.5842083333333333
TP,9,2019-11-14,VERSPP,3,1.0889,3.2667
TP,9,2019-11-14,CROSAG,1,6.440666666666667,6.440666666666667
TP,9,2019-11-14,CORTRI,1,2.5625999999999998,2.5625999999999998
TP,9,2019-11-14,ERYYUC,2,3.903582083333333,7.807164166666666
TP,9,2019-11-14,PYCTEN,34,0.07830793650793652,2.6624698412698415
TP,9,2019-11-14,OENBIE,4,0.385047878375,1.5401915135
TP,9,2019-11-14,SCIGEO,1,0.046,0.046
TP,9,2019-11-14,SCHSCO,4,1.2507505000476191,5.0030020001904765
TP,3,2019-11-14,FESPAR,1,1.0607,1.0607
TP,3,2019-11-14,BIDARI,1,2.101,2.101
TP,3,2019-11-14,CIRALT,1,4.2906,4.2906
TP,3,2019-11-14,MELSPP,1,2.322282,2.322282
TP,3,2019-11-14,PENDIG,6,0.26892472222222236,1.613548333333334
TP,3,2019-11-14,SOLALT,7,0.08345833333333333,0.5842083333333333
TP,3,2019-11-14,DESSPP,4,4.89925,19.597
TP,3,2019-11-14,CHAFAS,1,7.381539394,7.381539394
TP,3,2019-11-14,CORTRI,1,2.5625999999999998,2.5625999999999998
TP,3,2019-11-14,MONFIS,1,0.3551962352499999,0.3551962352499999
TP,3,2019-11-14,EUPSPP,10,0.6856395833333334,6.856395833333334
TP,3,2019-11-14,SORNUT,4,1.9083801666666669,7.6335206666666675
TP,3,2019-11-14,RUDSUB,3,0.9408,2.8224
TP,3,2019-11-14,RATPIN,2,0.8603238096666666,1.720647619333333
TP,3,2019-11-14,ERYYUC,1,3.903582083333333,3.903582083333333
TP,3,2019-11-14,OENBIE,1,0.385047878375,0.385047878375
TP,3,2019-11-14,ANDGER,1,2.256351194444445,2.256351194444445
TP,3,2019-11-14,SCHSCO,2,1.2507505000476191,2.5015010000952382
TP,3,2019-11-14,BARVUL,8,0.6333466666666666,5.066773333333333
TP,3,2019-11-14,PYCTEN,34,0.07830793650793652,2.6624698412698415
TP,7,2019-11-14,VERSPP,77,1.0889,83.8453
TP,7,2019-11-14,PYCTEN,4,0.07830793650793652,0.3132317460317461
TP,7,2019-11-14,SCHSCO,15,1.2507505000476191,18.761257500714287
TP,7,2019-11-14,LINSUL,3,0.3366666666666666,1.0099999999999998
TP,7,2019-11-14,OENBIE,38,0.385047878375,14.63181937825
TP,7,2019-11-14,SORNUT,2,1.9083801666666669,3.8167603333333338
TP,7,2019-11-14,ERYYUC,1,3.903582083333333,3.903582083333333
TP,7,2019-11-14,RUDHIR,5,0.4013691482916667,2.0068457414583336
TP,7,2019-11-14,EUPCOR,1,3.817827777777776,3.817827777777776
TP,7,2019-11-14,SOLALT,16,0.08345833333333333,1.3353333333333333
TP,7,2019-11-14,EUTGYM,1,0.0862,0.0862
TP,10,2019-11-14,VERSPP,1,1.0889,1.0889
TP,10,2019-11-14,TRIFLA,1,1.04422,1.04422
TP,10,2019-11-14,CROSAG,3,6.440666666666667,19.322000000000003
TP,10,2019-11-14,SETPAR,1,1.582214433333333,1.582214433333333
TP,10,2019-11-14,EUPSPP,10,0.6856395833333334,6.856395833333334
TP,10,2019-11-14,SOLALT,9,0.08345833333333333,0.7511249999999999
TP,10,2019-11-14,AGASPP,58,0.0498,2.8884
TP,10,2019-11-14,SCHSCO,3,1.2507505000476191,3.752251500142857
TP,10,2019-11-14,RUDSUB,1,0.9408,0.9408
TP,10,2019-11-14,OENBIE,1,0.385047878375,0.385047878375
TP,10,2019-11-14,PYCTEN,174,0.07830793650793652,13.625580952380954
TP,2,2019-11-14,SOLALT,5,0.08345833333333333,0.4172916666666666
TP,2,2019-11-14,POAPRA,2,0.2459279172857143,0.4918558345714286
